video_id,case_id,court_parent,scene_index,start_frame,end_frame,n_frames,sampled_frame_indices,quad_source,raw_tl_x,raw_tl_y,raw_tr_x,raw_tr_y,raw_br_x,raw_br_y,raw_bl_x,raw_bl_y,peak_tl,peak_tr,peak_br,peak_bl,corner_source_tl,corner_source_tr,corner_source_br,corner_source_bl,fallback_reproj_line_px,fallback_reproj_anchor_px,fallback_gate_line_frac,fallback_gate_anchor_frac,fallback_n_lines_used,fallback_n_correspondences,fallback_max_sagitta_px,exactly_two_frame_count,exactly_two_frame_fraction,scene_valid,consensus_distance_px,consensus_flagged,active_tl_x,active_tl_y,active_tr_x,active_tr_y,active_br_x,active_br_y,active_bl_x,active_bl_y
1,sset_01/tracknet-stride-1,static_shuttleset_homography,0,0,723,723,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,1,723,3368,2645,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,102,0.03856332703213611,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,2,3368,3473,105,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,65,0.6190476190476191,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,3,3473,3552,79,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,1,0.012658227848101266,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,4,3552,3587,35,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,25,0.7142857142857143,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,5,3587,3678,91,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,87,0.9560439560439561,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,6,3678,3746,68,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,66,0.9705882352941176,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,7,3746,3787,41,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,12,0.2926829268292683,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,8,3787,3829,42,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,11,0.2619047619047619,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,9,3829,3960,131,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,36,0.2748091603053435,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,10,3960,3978,18,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,3,0.16666666666666666,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,11,3978,4124,146,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,52,0.3561643835616438,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,12,4124,4232,108,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,35,0.32407407407407407,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,13,4232,4314,82,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,16,0.1951219512195122,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,14,4314,4404,90,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,56,0.6222222222222222,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,15,4404,9933,5529,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,1332,0.24091155724362454,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,16,9933,10147,214,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,17,10147,10273,126,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,18,10273,10496,223,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,56,0.25112107623318386,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,19,10496,11330,834,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,309,0.37050359712230213,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,20,11330,11668,338,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,333,0.985207100591716,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,21,11668,11837,169,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,25,0.14792899408284024,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,22,11837,11877,40,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,23,11877,12004,127,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,126,0.9921259842519685,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,24,12004,12082,78,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,25,12082,12201,119,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,0,0.0,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,26,12201,12287,86,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,1,0.011627906976744186,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,27,12287,12986,699,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,692,0.9899856938483548,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,28,12986,13429,443,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,147,0.33182844243792325,false,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
1,sset_01/tracknet-stride-1,static_shuttleset_homography,29,13429,13585,156,[],,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48,,,,,,,,,,,,,,,,156,1.0,true,,,163.04000000000002,123.44000000000001,346.8,122.96,389.20000000000005,267.76,122.88,268.48
